havde	O	O
planlagt	O	O
og	O	O
udført	O	O
sine	O	O
grusomme	O	O
forbrydelser	O	O
-	O	O
og	O	O
bagefter	O	O
udryddet	O	O
afslørende	O	O
bevis-materiale	O	O
.	O	O

Det	O	O
er	O	O
kvalitet	O	O
,	O	O
der	O	O
gør	O	O
dansk	B-LOCderiv	O
industri	O	O
konkurrencedygtig	O	O
.	O	O

Til	O	O
sidst	O	O
kunne	O	O
jeg	O	O
drikke	O	O
mellem	O	O
50	O	O
og	O	O
70	O	O
almindelige	O	O
øl	O	O
på	O	O
et	O	O
døgn	O	O
.	O	O
"	O	O

Men	O	O
det	O	O
tog	O	O
for	O	O
meget	O	O
af	O	O
min	O	O
tid	O	O
.	O	O
"	O	O

Han	O	O
nikker	O	O
.	O	O

Overalt	O	O
i	O	O
den	O	O
teknologisk	O	O
udviklede	O	O
del	O	O
af	O	O
verden	O	O
erkender	O	O
man	O	O
de	O	O
problemer	O	O
,	O	O
som	O	O
befolkningernes	O	O
uhæmmede	O	O
kopieringslyst	O	O
skaber	O	O
for	O	O
originale	O	O
produktioner	O	O
.	O	O

"	O	O
Kineserne	B-LOCderiv	O
er	O	O
skuffede	O	O
over	O	O
Danmarks	B-LOC	O
holdning	O	O
.	O	O

Jernet	O	O
skal	O	O
være	O	O
gennemvarmt	O	O
.	O	O

Måske	O	O
får	O	O
du	O	O
en	O	O
invitation	O	O
.	O	O

Det	O	O
hævdede	O	O
"	O	O
Lonne	B-PER	O
"	O	O
i	O	O
går	O	O
i	O	O
Østre	B-ORG	O
Landsret	I-ORG	O
,	O	O
hvor	O	O
han	O	O
er	O	O
tiltalt	O	O
som	O	O
én	O	O
af	O	O
hovedmændene	O	O
i	O	O
den	O	O
liga	O	O
af	O	O
danskere	B-LOCderiv	O
,	O	O
der	O	O
ifølge	O	O
politiet	O	O
har	O	O
indsmuglet	O	O
kilovis	O	O
af	O	O
heroin	O	O
fra	O	O
Pattaya	B-LOC	O
,	O	O
Thailand	B-LOC	O
,	O	O
til	O	O
Danmark	B-LOC	O
.	O	O

Sol	O	O
og	O	O
badning	O	O
i	O	O
egne	O	O
med	O	O
varmere	O	O
og	O	O
mere	O	O
tørre	O	O
klimaforhold	O	O
end	O	O
vore	O	O
har	O	O
vist	O	O
sig	O	O
at	O	O
have	O	O
en	O	O
gavnlig	O	O
virkning	O	O
.	O	O

Lige	O	O
præcis	O	O
sådan	O	O
skulle	O	O
det	O	O
nu	O	O
ikke	O	O
forstås	O	O
,	O	O
men	O	O
det	O	O
forbløffede	O	O
danske	B-LOCderiv	O
par	O	O
skulle	O	O
snart	O	O
erfare	O	O
,	O	O
at	O	O
der	O	O
var	O	O
noget	O	O
om	O	O
snakken	O	O
.	O	O

Stenbjerre	B-PER	O
har	O	O
været	O	O
makkerparret	O	O
Lavesen	B-PER	O
og	O	O
Grues	B-PER	O
juridiske	O	O
sparringspartner	O	O
i	O	O
den	O	O
vanskelige	O	O
situation	O	O
siden	O	O
den	O	O
2.	O	O
juni	O	O
,	O	O
og	O	O
også	O	O
den	O	O
juridiske	O	O
arkitekt	O	O
bag	O	O
den	O	O
løsning	O	O
som	O	O
nogen	O	O
kalder	O	O
genial	O	O
.	O	O

Og	O	O
det	O	O
kommer	O	O
sprogsansen	O	O
til	O	O
gode	O	O
-	O	O
blandt	O	O
andet	O	O
.	O	O

Firmaet	O	O
tager	O	O
i	O	O
sine	O	O
tilbud	O	O
forbehold	O	O
over	O	O
for	O	O
skader	O	O
på	O	O
vand-	O	O
,	O	O
afløbsgas-	O	O
og	O	O
elinstallationer	O	O
,	O	O
dog	O	O
bekostes	O	O
udbedring	O	O
af	O	O
skader	O	O
på	O	O
ledninger	O	O
,	O	O
hvis	O	O
de	O	O
ligger	O	O
indenfor	O	O
otte	O	O
centimeter	O	O
i	O	O
forhold	O	O
til	O	O
placeringen	O	O
på	O	O
de	O	O
udleverede	O	O
bygningstegninger	O	O
-	O	O
med	O	O
min	O	O
erfaring	O	O
inden	O	O
for	O	O
byggebranchen	O	O
,	O	O
er	O	O
det	O	O
uhyre	O	O
sjældent	O	O
,	O	O
at	O	O
disse	O	O
ledninger	O	O
er	O	O
placeret	O	O
så	O	O
præcist	O	O
i	O	O
forhold	O	O
til	O	O
tegningerne	O	O
.	O	O

Siden	O	O
trænede	O	O
han	O	O
tre	O	O
år	O	O
med	O	O
en	O	O
privat	O	O
militær	O	O
gruppe	O	O
herhjemme	O	O
.	O	O

"	O	O
Det	O	O
er	O	O
ingen	O	O
hemmelighed	O	O
,	O	O
at	O	O
danske	B-LOCderiv	O
films	O	O
markedsandel	O	O
har	O	O
været	O	O
faldende	O	O
i	O	O
de	O	O
seneste	O	O
år	O	O
og	O	O
nu	O	O
ligger	O	O
og	O	O
rumler	O	O
nede	O	O
på	O	O
10-11	O	O
procent	O	O
.	O	O

Den	O	O
9.	O	O
maj	O	O
1990	O	O
registrerer	O	O
Herning	B-ORG	B-LOC
Kommune	I-ORG	O
på	O	O
Mona	B-MISC	O
Lisas	I-MISC	O
sagsmappe	O	O
,	O	O
at	O	O
kommunen	O	O
har	O	O
betalt	O	O
10.000	O	O
kr.	O	O
for	O	O
psykologsamtaler	O	O
til	O	O
Mona	B-MISC	O
Lisa	I-MISC	O
.	O	O

Premiere	O	O
i	O	O
10	O	O
biografer	O	O
over	O	O
hele	O	O
landet	O	O
.	O	O

Signe	B-PER	O
Sylvest	I-PER	O
,	O	O
der	O	O
selv	O	O
har	O	O
Riviera	B-ORG	O
Solcenter	I-ORG	O
i	O	O
Århus	B-LOC	O
kalder	O	O
Danmark	B-LOC	O
en	O	O
bananrepublik	O	O
,	O	O
når	O	O
det	O	O
gælder	O	O
regler	O	O
og	O	O
tilsyn	O	O
for	O	O
solcentre	O	O
.	O	O

Men	O	O
ikke	O	O
førend	O	O
i	O	O
1969	O	O
gjorde	O	O
han	O	O
noget	O	O
ved	O	O
pladeindustrien	O	O
.	O	O

Den	O	O
jyske	B-LOCderiv	O
familiefar	O	O
forklarede	O	O
i	O	O
retten	O	O
,	O	O
at	O	O
han	O	O
aldrig	O	O
har	O	O
fået	O	O
at	O	O
vide	O	O
,	O	O
hvad	O	O
han	O	O
er	O	O
beskyldt	O	O
for	O	O
,	O	O
og	O	O
at	O	O
det	O	O
har	O	O
været	O	O
en	O	O
alvorlig	O	O
belastning	O	O
for	O	O
ham	O	O
,	O	O
og	O	O
at	O	O
det	O	O
førte	O	O
til	O	O
,	O	O
at	O	O
han	O	O
blev	O	O
syg	O	O
.	O	O

De	O	O
to	O	O
blade	O	O
,	O	O
Aalborg	B-ORG	B-LOC
Stiftstidende	I-ORG	O
og	O	O
Fyens	B-ORG	B-LOC
Stiftstidende	I-ORG	O
,	O	O
vil	O	O
danne	O	O
en	O	O
fælles	O	O
redaktion	O	O
i	O	O
København	B-LOC	O
,	O	O
som	O	O
skal	O	O
levere	O	O
stof	O	O
til	O	O
begge	O	O
aviser	O	O
.	O	O

Vores	O	O
humor	O	O
er	O	O
sort	O	O
og	O	O
indirekte	O	O
.	O	O

Hun	O	O
har	O	O
prøvet	O	O
at	O	O
gå	O	O
til	O	O
almindelig	O	O
voksensvømning	O	O
,	O	O
men	O	O
kunne	O	O
ikke	O	O
forlige	O	O
sig	O	O
med	O	O
,	O	O
at	O	O
hun	O	O
følte	O	O
sig	O	O
overbegloet	O	O
.	O	O

-	O	O
Hendes	O	O
far	O	O
har	O	O
masser	O	O
af	O	O
penge	O	O
.	O	O

Men	O	O
det	O	O
var	O	O
alligevel	O	O
den	O	O
opdigtede	O	O
tvillinge-fødsel	O	O
,	O	O
der	O	O
til	O	O
sidst	O	O
afslørede	O	O
bortførelsen	O	O
af	O	O
Nils	B-PER	O
.	O	O

Selve	O	O
operationen	O	O
foregår	O	O
ved	O	O
,	O	O
at	O	O
man	O	O
via	O	O
en	O	O
såkaldt	O	O
artroskopi	O	O
kigger	O	O
ind	O	O
i	O	O
Dronningens	O	O
knæ	O	O
for	O	O
at	O	O
få	O	O
et	O	O
overblik	O	O
over	O	O
,	O	O
hvor	O	O
stor	O	O
læsionen	O	O
er	O	O
.	O	O

Farver	O	O
har	O	O
der	O	O
egentlig	O	O
altid	O	O
været	O	O
i	O	O
Roberts	B-PER	O
univers	O	O
.	O	O

Trods	O	O
de	O	O
dystre	O	O
toner	O	O
,	O	O
og	O	O
Depeche	B-ORG	O
Mode's	I-ORG	O
mindst	O	O
hitprægede	O	O
numre	O	O
til	O	O
dato	O	O
,	O	O
bliver	O	O
pladen	O	O
en	O	O
succes	O	O
.	O	O

Og	O	O
Michael	B-PER	O
Christiansen	I-PER	O
hørte	O	O
heller	O	O
aldrig	O	O
noget	O	O
til	O	O
nedprioriteringen	O	O
af	O	O
tamilsagerne	O	O
,	O	O
mens	O	O
han	O	O
selv	O	O
var	O	O
i	O	O
Justitsministeriet	O	O
,	O	O
selv	O	O
om	O	O
Frederik	B-PER	O
Schydt	I-PER	O
ved	O	O
flere	O	O
lejligheder	O	O
klagede	O	O
over	O	O
for	O	O
få	O	O
ressourcer	O	O
.	O	O

Beretningerne	O	O
om	O	O
,	O	O
hvordan	O	O
børnene	O	O
blev	O	O
mishandlet	O	O
,	O	O
er	O	O
hårrejsende	O	O
.	O	O

Jeg	O	O
smider	O	O
træt	O	O
de	O	O
mange	O	O
lag	O	O
skitøj	O	O
og	O	O
ved	O	O
med	O	O
sikkerhed	O	O
,	O	O
at	O	O
hotellets	O	O
sauna	O	O
og	O	O
swimmingpool	O	O
er	O	O
mit	O	O
næste	O	O
mål	O	O
.	O	O

Det	O	O
er	O	O
lyden	O	O
,	O	O
der	O	O
er	O	O
værst	O	O
-	O	O
lyden	O	O
af	O	O
de	O	O
trampende	O	O
fødder	O	O
,	O	O
der	O	O
bare	O	O
bliver	O	O
højere	O	O
og	O	O
højere	O	O
...	O	O
"	O	O

Unforgettable	B-MISC	O
-	O	O
hedder	O	O
den	O	O
Grammy-belønnede	O	O
duet	O	O
mellem	O	O
Natalie	B-PER	O
Cole	I-PER	O
og	O	O
hendes	O	O
far	O	O
,	O	O
Nat	B-PER	O
King	I-PER	O
Cole	I-PER	O
,	O	O
der	O	O
forlod	O	O
denne	O	O
verden	O	O
for	O	O
27	O	O
år	O	O
siden	O	O
.	O	O

-	O	O
Jeg	O	O
er	O	O
heller	O	O
ikke	O	O
charmerende	O	O
-	O	O
jeg	O	O
er	O	O
nærmest	O	O
kedelig	O	O
.	O	O

I	O	O
andre	O	O
lande	O	O
går	O	O
det	O	O
mere	O	O
ud	O	O
over	O	O
religion	O	O
og	O	O
handicappede	O	O
.	O	O

VIND	O	O
BILLETTER	O	O

De	O	O
11	O	O
kvinder	O	O
har	O	O
i	O	O
starten	O	O
af	O	O
maj	O	O
været	O	O
på	O	O
en	O	O
tredages-tur	O	O
til	O	O
den	O	O
østfrisiske	B-LOCderiv	O
ø	O	O
,	O	O
Norderney	B-LOC	O
.	O	O

-	O	O
Er	O	O
du	O	O
da	O	O
blevet	O	O
helt	O	O
forrykt	O	O
?	O	O

De	O	O
syv	O	O
år	O	O
udgør	O	O
i	O	O
dette	O	O
undtagelsestilfælde	O	O
en	O	O
hel	O	O
generation	O	O
.	O	O

Inge	B-PER	O
Daugaards	I-PER	O
advokat	O	O
,	O	O
Holger	B-PER	O
Lindholt	I-PER	O
:	O	O
"	O	O
Denne	O	O
afgørelse	O	O
er	O	O
simpelthen	O	O
en	O	O
sejr	O	O
for	O	O
alle	O	O
Danmarks	B-LOC	O
mormødre	O	O
.	O	O

Og	O	O
kendere	O	O
af	O	O
den	O	O
skotske	B-LOCderiv	O
sækkepibe	O	O
(	O	O
ikke	O	O
uden	O	O
grund	O	O
kaldet	O	O
warpipes	O	O
)	O	O
vil	O	O
ikke	O	O
forbavses	O	O
over	O	O
,	O	O
at	O	O
denne	O	O
i	O	O
volumenmæssig	O	O
henseende	O	O
var	O	O
i	O	O
stand	O	O
til	O	O
at	O	O
holde	O	O
guitaristerne	O	O
stangen	O	O
.	O	O

Det	O	O
gøres	O	O
bedst	O	O
i	O	O
en	O	O
enhedsskole	O	O
med	O	O
differentieret	O	O
undervisning	O	O
.	O	O

De	O	O
holder	O	O
jo	O	O
faktisk	O	O
besætningen	O	O
som	O	O
gidsler	O	O
.	O	O

31/2	O	O
times	O	O
forestilling	O	O
seks	O	O
gange	O	O
om	O	O
ugen	O	O
,	O	O
og	O	O
pr.	O	O
gang	O	O
er	O	O
der	O	O
omkring	O	O
100	O	O
kroner	O	O
i	O	O
lommen	O	O
til	O	O
ham	O	O
selv	O	O
.	O	O

De	O	O
skal	O	O
bruges	O	O
,	O	O
når	O	O
loven	O	O
træder	O	O
i	O	O
kraft	O	O
efter	O	O
årsskiftet	O	O
.	O	O

Rundetårn	B-LOC	O
(	O	O
t.h.	O	O
)	O	O
er	O	O
36	O	O
m	O	O

Til	O	O
gengæld	O	O
taler	O	O
han	O	O
glad	O	O
og	O	O
gerne	O	O
og	O	O
med	O	O
en	O	O
intensitet	O	O
,	O	O
der	O	O
kunne	O	O
fylde	O	O
et	O	O
langt	O	O
større	O	O
rum	O	O
end	O	O
Gulbenkian-museets	B-ORG	O
prøvelokale	O	O
om	O	O
kompositionsteknikken	O	O
i	O	O
værket	O	O
,	O	O
i	O	O
særdeleshed	O	O
om	O	O
"	O	O
Oktophonie	B-MISC	O
"	O	O
.	O	O

I	O	O
Beverly	B-LOC	O
må	O	O
skuespillerne	O	O
foregå	O	O
de	O	O
ungdommelige	O	O
seere	O	O
med	O	O
et	O	O
godt	O	O
eksempel	O	O
-	O	O
ingen	O	O
stoffer	O	O
,	O	O
druk	O	O
og	O	O
sexorgier	O	O
,	O	O
tak	O	O
.	O	O

Biologer	O	O
udstyrer	O	O
truede	O	O
dyr	O	O
med	O	O
radiosendere	O	O
,	O	O
så	O	O
de	O	O
kan	O	O
følge	O	O
dem	O	O
konstant	O	O
og	O	O
få	O	O
viden	O	O
,	O	O
der	O	O
kan	O	O
redde	O	O
dyrene	O	O

"	O	O
Hvis	O	O
Orlando	B-LOC	O
forsvinder	O	O
,	O	O
ved	O	O
jeg	O	O
ikke	O	O
,	O	O
hvad	O	O
der	O	O
vil	O	O
ske	O	O
.	O	O

Vi	O	O
finder	O	O
den	O	O
anklagede	O	O
,	O	O
Bent	B-PER	O
Erik	I-PER	O
Mortensen	I-PER	O
"	O	O
,	O	O
fortsatte	O	O
hun	O	O
,	O	O
og	O	O
gentog	O	O
de	O	O
fire	O	O
gange	O	O
IKKE-skyldig	O	O
.	O	O

HELLERE	O	O
FRIFINDE	O	O

Endelig	O	O
var	O	O
H.L.	B-PER	O
Hanseen	I-PER	O
familiens	O	O
samlingspunkt	O	O
.	O	O

Derfor	O	O
skal	O	O
den	O	O
nyforlovede	O	O
radikale	O	O
Lone	B-PER	O
Dybkjær	I-PER	O
og	O	O
socialdemokraten	O	O
Poul	B-PER	O
Nyrup	I-PER	O
Rasmussen	I-PER	O
glemme	O	O
alt	O	O
om	O	O
politik	O	O
,	O	O
når	O	O
de	O	O
skal	O	O
elske	O	O
.	O	O

"	O	O
Vi	O	O
har	O	O
ofte	O	O
måtte	O	O
indskærpe	O	O
overfor	O	O
leverandørerne	O	O
,	O	O
at	O	O
når	O	O
vi	O	O
har	O	O
godkendt	O	O
et	O	O
apparat	O	O
med	O	O
filter	O	O
,	O	O
så	O	O
skal	O	O
filtret	O	O
blive	O	O
siddende	O	O
.	O	O

Krigens	O	O
lokale	O	O
effekt	O	O
viste	O	O
sig	O	O
nemlig	O	O
at	O	O
blive	O	O
kortvarig	O	O
.	O	O

Det	O	O
var	O	O
der	O	O
imidlertid	O	O
slet	O	O
ikke	O	O
tale	O	O
om	O	O
.	O	O

Menneskekundskab	O	O
var	O	O
hans	O	O
særkende	O	O
,	O	O
og	O	O
han	O	O
optrådte	O	O
altid	O	O
med	O	O
værdighed	O	O
og	O	O
format	O	O
.	O	O

Sean	B-PER	O
Connery	I-PER	O
spiller	O	O
den	O	O
ensomme	O	O
og	O	O
geniale	O	O
forsker	O	O
,	O	O
som	O	O
i	O	O
sit	O	O
fjerne	O	O
og	O	O
primitive	O	O
laboratorium	O	O
et	O	O
sted	O	O
langt	O	O
inde	O	O
i	O	O
regnskoven	O	O
kommer	O	O
på	O	O
sporet	O	O
af	O	O
stoffer	O	O
,	O	O
der	O	O
kan	O	O
helbrede	O	O
kræft	O	O
.	O	O

I	O	O
årene	O	O
som	O	O
regent	O	O
har	O	O
Margrethe	B-PER	O
ikke	O	O
ligget	O	O
på	O	O
den	O	O
lade	O	O
side	O	O
.	O	O

Videofilmen	O	O
og	O	O
bogens	O	O
(	O	O
for	O	O
få	O	O
)	O	O
skanningsbilleder	O	O
er	O	O
blevet	O	O
forsynet	O	O
med	O	O
hjælpelinjer	O	O
,	O	O
så	O	O
den	O	O
ukyndige	O	O
kan	O	O
følge	O	O
organernes	O	O
stormvejr	O	O
.	O	O

Der	O	O
serveres	O	O
tre	O	O
måltider	O	O
i	O	O
løbet	O	O
af	O	O
dagen	O	O
.	O	O

Denne	O	O
engangssum	O	O
kommer	O	O
til	O	O
udbetaling	O	O
hos	O	O
enhver	O	O
dansk	B-LOCderiv	O
SAS-pilot	B-ORGpart	O
,	O	O
der	O	O
mister	O	O
sit	O	O
certifikat	O	O
af	O	O
medicinske	O	O
grunde	O	O
.	O	O

"	O	O
Jeg	O	O
kunne	O	O
anlægge	O	O
retssager	O	O
,	O	O
men	O	O
så	O	O
ville	O	O
jeg	O	O
samtidig	O	O
ødelægge	O	O
mit	O	O
liv	O	O
,	O	O
og	O	O
det	O	O
ønsker	O	O
jeg	O	O
ikke	O	O
at	O	O
gøre	O	O
.	O	O

Men	O	O
faren	O	O
er	O	O
en	O	O
nivellering	O	O
af	O	O
de	O	O
forskellige	O	O
europæiske	B-LOCderiv	O
kulturer	O	O
,	O	O
en	O	O
slags	O	O
amerikanisering	B-LOCderiv	O
,	O	O
via	O	O
de	O	O
nye	O	O
markedsforhold	O	O
og	O	O
fri	O	O
bosættelse	O	O
overalt	O	O
,	O	O
"	O	O
fortsætter	O	O
James	B-PER	O
Mellon	I-PER	O
.	O	O

Tabori	B-PER	O
er	O	O
jøde	O	O
fra	O	O
Ungarn	B-LOC	O
,	O	O
men	O	O
har	O	O
boet	O	O
og	O	O
arbejdet	O	O
som	O	O
journalist	O	O
og	O	O
dramatiker	O	O
i	O	O
Hollywood	B-LOC	O
og	O	O
i	O	O
England	B-LOC	O
,	O	O
hvor	O	O
han	O	O
flygtede	O	O
til	O	O
allerede	O	O
i	O	O
1936	O	O
.	O	O

"	O	O
Vi	O	O
imødekommer	O	O
regeringens	O	O
ønsker	O	O
uden	O	O
at	O	O
få	O	O
noget	O	O
for	O	O
det	O	O
.	O	O

Og	O	O
det	O	O
ikke	O	O
alene	O	O
kan	O	O
han	O	O
.	O	O

En	O	O
kultivator	O	O
kan	O	O
også	O	O
fås	O	O
med	O	O
påsvejset	O	O
lugejern	O	O
til	O	O
genstridigt	O	O
ukrudt	O	O
.	O	O

Det	O	O
gør	O	O
man	O	O
da	O	O
.	O	O

Han	O	O
tør	O	O
ikke	O	O
bevæge	O	O
hovedet	O	O
af	O	O
frygt	O	O
for	O	O
at	O	O
den	O	O
skal	O	O
løsne	O	O
sig	O	O
.	O	O

Henrik	B-PER	O
Sartou	I-PER	O
instruerer	O	O
dramaet	O	O
om	O	O
yuppie-parret	B-PERpart	O
,	O	O
forældrene	O	O
og	O	O
den	O	O
mystiske	O	O
unge	O	O
mand	O	O
.	O	O

I	O	O
Korovabad	B-LOC	O
,	O	O
hvor	O	O
tre	O	O
soldater	O	O
var	O	O
blevet	O	O
stenet	O	O
og	O	O
tævet	O	O
ihjel	O	O
,	O	O
var	O	O
60	O	O
armenske	B-LOCderiv	O
huse	O	O
blevet	O	O
brændt	O	O
ned	O	O
af	O	O
rasende	O	O
aserbajdsjanske	B-LOCderiv	O
grupper	O	O
.	O	O

"	O	O
Vi	O	O
har	O	O
store	O	O
forventninger	O	O
til	O	O
reformerne	O	O
,	O	O
omend	O	O
vi	O	O
er	O	O
forberedt	O	O
på	O	O
,	O	O
at	O	O
de	O	O
kan	O	O
komme	O	O
til	O	O
at	O	O
køre	O	O
lidt	O	O
i	O	O
"	O	O
ryk	O	O
"	O	O
.	O	O

Søg	O	O
i	O	O
den	O	O
forbindelse	O	O
rådgivning	O	O
hos	O	O
kriminalpræventionerne	O	O
.	O	O

-	O	O
Men	O	O
kæreste	O	O
,	O	O
hvorfor	O	O
kommer	O	O
du	O	O
alene	O	O
til	O	O
mig	O	O
?	O	O
spurgte	O	O
han	O	O
,	O	O
og	O	O
blev	O	O
stående	O	O
på	O	O
passende	O	O
afstand	O	O
.	O	O

I	O	O
virkeligheden	O	O
oplever	O	O
jeg	O	O
nogle	O	O
af	O	O
mit	O	O
livs	O	O
lykkeligste	O	O
stunder	O	O
under	O	O
en	O	O
direkte	O	O
tv-udsendelse	O	O
,	O	O
for	O	O
så	O	O
er	O	O
der	O	O
ingen	O	O
telefoner	O	O
,	O	O
der	O	O
bringer	O	O
forstyrrelser	O	O
ind	O	O
i	O	O
rytmen	O	O
,	O	O
"	O	O
siger	O	O
den	O	O
sympatiske	O	O
studievært	O	O
,	O	O
der	O	O
har	O	O
is	O	O
i	O	O
maven	O	O
og	O	O
lune	O	O
i	O	O
blikket	O	O
,	O	O
når	O	O
tv-kameraerne	O	O
snurrer	O	O
.	O	O

Overalt	O	O
i	O	O
Europa	B-LOC	O
vakte	O	O
opstanden	O	O
begejstring	O	O
blandt	O	O
arbejderne	O	O
og	O	O
forfærdelse	O	O
blandt	O	O
myndighederne	O	O
.	O	O

Da	O	O
Andrew	B-PER	O
Morton	I-PER	O
fik	O	O
sin	O	O
"	O	O
Diana	B-MISC	B-PER
-	I-MISC	O
Her	I-MISC	O
True	I-MISC	O
Story	I-MISC	O
"	O	O
på	O	O
gaden	O	O
tre	O	O
måneder	O	O
senere	O	O
,	O	O
fik	O	O
tonen	O	O
pludselig	O	O
en	O	O
anden	O	O
lyd	O	O
.	O	O

Og	O	O
han	O	O
betegnede	O	O
KV-regeringen	B-ORGpart	O
som	O	O
"	O	O
den	O	O
mest	O	O
flossede	O	O
regering	O	O
i	O	O
mands	O	O
minde	O	O
"	O	O
.	O	O

Prioritering	O	O
,	O	O
afledt	O	O
af	O	O
fransk	B-LOCderiv	O
,	O	O
og	O	O
betyder	O	O
fortrinsret	O	O
,	O	O
er	O	O
,	O	O
efter	O	O
hvad	O	O
erfaringen	O	O
viser	O	O
,	O	O
et	O	O
ukendt	O	O
eller	O	O
sjældent	O	O
benyttet	O	O
ord	O	O
i	O	O
Københavns	B-LOC	O
bystyre	O	O
.	O	O

Stk.	O	O
5	O	O

Saucen	O	O
:	O	O
Damp	O	O
porreringene	O	O
i	O	O
grønsagsbouillon	O	O
,	O	O
tag	O	O
dem	O	O
op	O	O
,	O	O
kog	O	O
bouillonen	O	O
ind	O	O
,	O	O
tilsæt	O	O
eddike	O	O
og	O	O
sennep	O	O
,	O	O
piskes	O	O
op	O	O
med	O	O
smør	O	O
,	O	O
tilsæt	O	O
hakket	O	O
persille	O	O
.	O	O

Og	O	O
kærlighedsbarnet	O	O
,	O	O
Christian	B-PER	O
,	O	O
blev	O	O
deres	O	O
eneste	O	O
barn	O	O
.	O	O

Et	O	O
par	O	O
gode	O	O
råd	O	O

Denne	O	O
gang	O	O
tog	O	O
det	O	O
Kazama	B-PER	O
omkring	O	O
en	O	O
måneds	O	O
tid	O	O
at	O	O
krydse	O	O
ind	O	O
over	O	O
iskalotten	O	O
og	O	O
nå	O	O
sit	O	O
polare	O	O
mål	O	O
.	O	O

De	O	O
to	O	O
begivenheder	O	O
tegner	O	O
sandsynligvis	O	O
omridset	O	O
af	O	O
et	O	O
varigt	O	O
mønster	O	O
i	O	O
de	O	O
etniske	O	O
opgør	O	O
,	O	O
der	O	O
i	O	O
denne	O	O
tid	O	O
flammer	O	O
op	O	O
i	O	O
flere	O	O
af	O	O
de	O	O
tidligere	O	O
socialistiske	O	O
lande	O	O
.	O	O

Og	O	O
det	O	O
skal	O	O
man	O	O
bare	O	O
vide	O	O
,	O	O
